,uri,count
1308,spotify:track:2VxeLyX666F8uXCJ0dZF8B,1
1309,spotify:track:6zeeWid2sgw4lap2jV61PZ,1
1310,spotify:track:5ddXMXmXZ2FN4iliTG20nO,1
1311,spotify:track:7qxDU2QyH24KHW0OSGotVw,1
1312,spotify:track:3jFECcEG1WHQwhv3uRx4Pp,1
1313,spotify:track:5Y42u37PlyQXegnuI1Hpo1,1
1314,spotify:track:5v4kCDSvZ2HfJ2ZGGI7FjR,1
1315,spotify:track:11IzgLRXV7Cgek3tEgGgjw,1
1316,spotify:track:0NdTUS4UiNYCNn5FgVqKQY,1
1317,spotify:track:3SZLtQnFlPFcPy76YIkz9l,1
1318,spotify:track:4OxtqhSBnOsgGc1yfYAfOn,1
1319,spotify:track:3wnwFm1qASQgFIYAVCcfkR,1
1320,spotify:track:7xSrNwJAXtjyXbxbfwJzo4,1
1321,spotify:track:1Ahp4PZ1vzdbzBCedUrsqI,1
1322,spotify:track:4Ipmi2u1eQ45RaYk4Rl512,1
1323,spotify:track:0cU7itQsrmLK0nggvYc8jM,1
1324,spotify:track:3C2tjB10LVr7i6foplH0jJ,1
1325,spotify:track:78P2cNBhbdjXWIRYuEXkV6,1
1326,spotify:track:4dulFGnSzdNW3iNdxxzgy7,1
1327,spotify:track:2v9TxPdblHMBRir1y9uIqw,1
1328,spotify:track:5pU9azu0VQIUk2nTUVxwxY,1
1329,spotify:track:5kDKuJibPDdGUY0AcyQUgV,1
1330,spotify:track:6lfxq3CG4xtTiEg7opyCyx,1
1331,spotify:track:365TSrFPqM66giaxJuafR3,2
1332,spotify:track:2scIG4pnqvCStKHTZiWB0V,1
1333,spotify:track:5u6y4u5EgDv0peILf60H5t,1
1334,spotify:track:05REhH0sNO7o7tgqLCgh7v,1
1335,spotify:track:38pt5000aNIvTc60DLd4mz,1
1336,spotify:track:0xh1nbm202VvLOlpp7JjPA,1
1337,spotify:track:3Z9LAdAlhMWX6KrWW0DGNp,1
1338,spotify:track:7p4vHnYXkxlzvfePJVpcTr,1
1339,spotify:track:14zhqtMI5xHrfCFCLhFcsn,1
1340,spotify:track:3xMQOd1C3TXsjQ3pmzOmkC,2
1341,spotify:track:2KmEgiY8fQs0G6WNxtzQKr,1
1342,spotify:track:5JpNSjRIGjXmeiE45CBc6g,1
1343,spotify:track:66uPEC3HCZLeTCsFzyHddS,1
1344,spotify:track:6rZtlYru44l92npSBTbUN7,1
1345,spotify:track:7tkskqf5SK3YUOJnJjOOkt,1
1346,spotify:track:3ZGHAc7tq5CQzfK7HsobCa,1
1347,spotify:track:5vVmnv4EN3X2VBa5Fo3UFM,1
1348,spotify:track:6pnwfWyaWjQiHCKTiZLItr,1
1349,spotify:track:21j1PsCiTaO8ZW88UZrh3A,1
1350,spotify:track:4HFoVRFsLjZe9K8tHB1ZbU,1
1351,spotify:track:6lFZbCc7pn6Lme1NP7qQqQ,1
1352,spotify:track:7K2vo9oSUzFgmtIXNYegzP,1
1353,spotify:track:3l75jB2gKi4VpgklWIbTOz,1
1354,spotify:track:1z16gOcthPInw39ZiMwcl9,1
1355,spotify:track:6t1ahr2f1t9iSjjNFwFb4C,1
1356,spotify:track:3kZqrLzuoE54EfHPwappr6,1
1357,spotify:track:2vtmY2mSccRzKGjtcHSzI3,1
1358,spotify:track:4weGgiLjvdawsleqWQJz9n,1
1359,spotify:track:6rq4O4e1laCU5awW9H1sxl,1
1360,spotify:track:68xbGVivncbVj1K8vOSrWx,1
1361,spotify:track:2q0AXsQItQRX4kAyY1PlBd,1
1362,spotify:track:5tVA6TkbaAH9QMITTQRrNv,1
1363,spotify:track:7obb4s6A7gf0Lc2AGxodMy,1
1364,spotify:track:4OCzAGgyWsUKpdWufYywZm,1
1365,spotify:track:7LRMbd3LEoV5wZJvXT1Lwb,1
1366,spotify:track:1O1XxaZ8Yyjxl6mlN18Xz4,1
1367,spotify:track:48qNUY1SJgunslNetcpVXv,1
1368,spotify:track:7DUvn8S6N2pyjd72t4sQFo,1
1369,spotify:track:0x7EvWqUCbSspdAmYocBOs,1
1370,spotify:track:5X76oXHcR5uCXali0gOyX5,1
1371,spotify:track:1e9oZCCiX42nJl0AcqriVo,1
1372,spotify:track:1Z4UKak2eNteHFZkwiYPNz,1
1373,spotify:track:6qX4gWRXTRPIrEfNuNaYye,1
1374,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,1
1375,spotify:track:6TYlDTa9AQDvjqwbxlvFyI,1
1376,spotify:track:6YurAWZr1amWqDhkn3Yrc9,1
1377,spotify:track:4KF1kzyeyPrgafyVm2UgQg,1
1378,spotify:track:4smUdPiTEyg2qEJKH3sMHV,1
1379,spotify:track:4LKeqetwwD5v72sSrMv72X,1
1380,spotify:track:4dZhQj20JbKlD9oR0X8kjZ,1
1381,spotify:track:6bZuZKR8hoyzZXNh1IW2Bu,1
1382,spotify:track:2TCEl9FdIPmIXyM2Jd6Lws,1
1383,spotify:track:0DXlHWi8pqB5R2gfzlZx2i,1
1384,spotify:track:2BZjcbZpQyyhpVr3gMGPn6,1
1385,spotify:track:6VNRBXV7lQz9VAHhsfYkrE,1
1386,spotify:track:0jSdPpIGG86YgEVvJHsB1G,1
1387,spotify:track:1qjrYozGqc7upUgfN776lZ,1
1388,spotify:track:7a4TeRiBNeU1e2vuQtRkfh,1
1389,spotify:track:5nCthAh3jt4xKuLJAifAaR,1
1390,spotify:track:0lpiCszByNxQ7HoKIvBKWC,1
1391,spotify:track:5meSin5a64NHvrtorEw1IN,1
1392,spotify:track:439X8jGytErRiPnaoUJHju,1
1393,spotify:track:7Lflb7ssXJ6hCcoMf5U1Wb,1
1394,spotify:track:6WY4wvlmgccWapnIg14Vy0,1
1395,spotify:track:2tvQT4qlbbyi0yx8Mx6Lwd,1
1396,spotify:track:7MjRtWS2teufvOiMM0BARZ,4
1397,spotify:track:0o995gJCGebaza0LWybToU,3
1398,spotify:track:2OgpBwzvpiu6GwzicXOZ3f,1
1399,spotify:track:579801BT5wkzD5IVwRLI8t,1
1400,spotify:track:4VwPsMcRt1HPVKIdcwY9Uj,4
1401,spotify:local:Layne+Staley%2C+Chris+Cornell%2C+Jerry+Cantrell::Right+Turn:197,1
1402,spotify:track:2UoHjfejHhemj0KSWCOV2A,2
1403,spotify:track:74Oym97rxi071QbQrOruzH,2
1404,spotify:track:4bTFHFetE3eEoCn9KDDVai,1
1405,spotify:track:3W0fjPSYTOS4WnGt3Z1c9M,1
1406,spotify:track:6ox3xc5CNTDQiAINfzP8Zw,2
1407,spotify:track:2l2vEgLnyAoARHlYok1bK1,2
1408,spotify:track:5OItvMnlXm5OugNhUQwxgS,2
1409,spotify:track:1yZgBTaMIMNbGFWnzi2QNl,3
1410,spotify:track:4kyvXGAGzJQaUfYdEqAUao,3
1411,spotify:track:0LgtFKWBvmiB6chHmRGfNu,1
1412,spotify:track:36QwvXHlo8kqob3AmH1Z3I,3
1413,spotify:track:3CtphwpjC0XjIVpLFvGiQR,1
1414,spotify:track:7boH85nh2V0H59Lp9AJ0Wk,2
1415,spotify:local:TheSteved111::Temple+of+The+Dog+-+Hunger+Strike+-+10.26.14+-+Bridge+School+Benefit+-+Multi+Cam+%28SBD%29+HD:251,1
1416,spotify:track:0rCas1F0z7t29UYlcuB81J,2
1417,spotify:track:21HWc9gFZKNdkGzGqHLq3A,1
1418,spotify:track:6fm48akcmVSEjyEHsGqftD,1
1419,spotify:track:7GwrtGLmY02SKSil0kH0rH,2
1420,spotify:track:4nuSRdNGKLfbwXDaqexTd2,1
1421,spotify:track:1jMaB19DiVR8OihLSuYFOt,2
1422,spotify:track:6WpTIA7S7XIVAkF7pXSm0Y,1
1423,spotify:track:0Wa4gt3f3g9hPX0ypT6Zfq,2
1424,spotify:track:51tNVUhljP9aejBj3vIfjH,1
1425,spotify:track:0vdnSGPeqDln5UHIcYYfS3,1
1426,spotify:track:2xlG9mnVa52SKAzsxDctbM,2
1427,spotify:track:4j4GOtjzdDux57p39vJPnz,2
1428,spotify:track:6zeI0rAxevXdtmwVHyCQdx,2
1429,spotify:track:5D4Mi9lu1f7MCkSFbeaZqJ,1
1430,spotify:track:2MrWu3Gt6ucsOHC6eE8oLV,2
1431,spotify:track:0OL0iYmqNBZnufCKGgNpH7,1
1432,spotify:track:1NIv7bG744T9PYF9oqEwuJ,2
1433,spotify:track:72ZG3Ay0unYpQFaYyYiaKX,2
1434,spotify:track:0pvsYKxq5KfB6fW2s3nE2c,1
1435,spotify:track:22wnEMAQaNrbot1dwmeucH,3
1436,spotify:track:3zFG5dyH5rJfkZ25fgR173,3
1437,spotify:track:0zY7SkbIByXGKak663jHuI,3
1438,spotify:track:15FUibz6QiQSeJiNpV61eO,1
1439,spotify:track:6eN4jSuT84yNZEZnrUMrVp,1
1440,spotify:track:0fIC59ZyS8ThtUF0Um6zuD,1
1441,spotify:track:73XSeP4sfxvHBl7eNsOHtj,2
1442,spotify:track:0TQvjpyA3NfYLrwIhKxSON,1
1443,spotify:track:7rBMZvgeWnOTHWUh3Pvw51,1
1444,spotify:track:2gC3xYEU95hdADSbTrYlGd,1
1445,spotify:track:7JKGAFsozF4X2jPi9QJgWL,1
1446,spotify:track:6ZXMvXg2zm5JfZJCBzjLI4,1
1447,spotify:track:2btVUTGrpQYpTB7pjRrXQh,1
1448,spotify:track:6PeI8UQ7WjeqiszVTRvHTa,1
1449,spotify:track:6PRnKKAx29mWUIeUle5V2p,1
1450,spotify:track:0HWjHHpR9TuvnIL7QpSxts,1
1451,spotify:track:01HYvmWPOSatwEus3h8jFv,1
1452,spotify:track:4baw6m9OhZ1W8fPqWinZ3L,1
1453,spotify:track:6wNwHBUjsessjRioNVFbaO,1
1454,spotify:track:53W0AL4qdOb5IpCxJM4AdE,1
1455,spotify:track:5bPYDsEQUNTjj4XonBt95N,1
1456,spotify:track:3CKwnXmS9kPdJu34vifT0a,1
1457,spotify:track:3e2fDgC93LGc9Lbdvr6I9k,1
1458,spotify:track:6HnZsLUDrG3HTSbh8sq2u3,1
1459,spotify:track:6CHENx8iqzMwavTIz8s0gm,1
1460,spotify:track:49t1GWE6ZiEoBgN92oMDdM,2
1461,spotify:track:5gw55IexPLnJMXaGs8s4Tc,2
1462,spotify:track:653gE0Wo2LG2Hc60P2gP5s,1
1463,spotify:track:2qAgngXdrYnMUbGIVGK9rr,1
1464,spotify:track:6TuiPG3xqW0Yp6cFJg2RxG,1
1465,spotify:track:7FjITxlcgw9rsUiFgkxCeL,3
1466,spotify:track:2mdxGlwrhtkuxgzbH7LOIh,1
1467,spotify:track:7vekvqFt9YQA0ZQKFrv6Ml,1
1468,spotify:track:2amzrvbxYiq8AxGntIiw5V,3
1469,spotify:track:4yFoVW30sjXQUccXuy8WW6,1
1470,spotify:track:3RfY2rutdMSgnbTybSBxay,1
1471,spotify:track:75ljHpvN6FUE8qfxQTUT7m,1
1472,spotify:track:6EPRKhUOdiFSQwGBRBbvsZ,1
1473,spotify:track:0mzzFxYs8wPfKwNIq4WTq1,1
1474,spotify:track:1ELF9fCfvli49hNX10pH2Y,1
1475,spotify:track:4q4vMqoJEDIDe53kRmSGNz,1
1476,spotify:track:26tWBbtjvgi0tipRL2VQ2X,1
1477,spotify:track:7Hx2EA4wGaxtsiZCVVLV1i,1
1478,spotify:track:6brUn8H4IXPIhuXHOlxJPe,1
1479,spotify:track:1kGYHnD4aHkQsyVnzyvabM,1
1480,spotify:track:4s96hEZbT7sazSWThHK3K1,1
1481,spotify:track:00IYjifEpVxgKz5r66lYOt,1
1482,spotify:track:5I4TQ0g8A3H4fubtRr8uiy,1
1483,spotify:track:7g4JqVSw01h30ytwld8ca2,1
1484,spotify:track:0Puj4YlTm6xNzDDADXHMI9,1
1485,spotify:track:6x1SImDGZWuWmRmtul59uC,1
1486,spotify:track:6mcxQ1Y3uQRU0IHsvdNLH1,1
1487,spotify:track:7Gv21TfOtWHhpt1xEBf83e,1
1488,spotify:track:2IzB02Ug5TmKdpQ50m94MO,1
1489,spotify:track:0gCJkpD0RhF2rjiALLHBQL,1
1490,spotify:track:6RpbMOLvwogcesIsVNmKI4,1
1491,spotify:track:2487KeJyrUPvKnPYwhqZzf,1
1492,spotify:track:60qMByGSinImqGRTeSdULY,1
1493,spotify:track:7vGiMj5OHWXDaeKxFfmAvQ,1
1494,spotify:track:4LZrX5psVZ6hMi4JNGNmGb,1
1495,spotify:track:5ErkTzTNppov36yPDng8zW,1
1496,spotify:track:2IZZqH4K02UIYg5EohpNHF,1
1497,spotify:track:3CtKSQyQPdzA2u7n9tjJw2,1
1498,spotify:track:0StO1AR9wWQ5SmGPKklV5u,1
1499,spotify:track:7DF22llkSh0L4K9fca4zyT,1
1500,spotify:track:44e7zSLoW54t5TdQ1jRjO5,1
1501,spotify:track:1szW8tOoDoLECq1ohwMuZr,3
1502,spotify:track:6dnmovOCP7vG4ysCvX2ub4,1
1503,spotify:track:0z25tUQgEI4cIyNZ1TgWig,2
1504,spotify:track:02UFwtmJ0ogLQWMx43Okuh,1
1505,spotify:track:4bjvLvKovcWqZwDbXT5QQX,1
1506,spotify:track:1B9KhZZDtgudejvc2SQkZv,1
1507,spotify:track:0ESzOrS4Czfa7XmRnzYBb0,1
1508,spotify:track:4df3F7bM5hREdW0IFeBpKV,1
1509,spotify:track:5NyFFIp7NRmqF0wmuJLxqZ,1
1510,spotify:track:39zWYYZStDgWi32sOU9AX4,1
1511,spotify:track:7kl337nuuTTVcXJiQqBgwJ,1
1512,spotify:track:1sxtxIKhRiQwuGpUwHoEHq,1
1513,spotify:track:5HNCy40Ni5BZJFw1TKzRsC,1
1514,spotify:track:5Yp3e8RcjYevBTZYJ7OD7s,2
1515,spotify:track:1HbOlAS9kF9d5j7WNQbin9,1
1516,spotify:track:7qzFXUvBk7lELXuxVREypV,1
1517,spotify:track:7G7JZECVScySAqBhgO8C3k,1
1518,spotify:track:0GmmgBla15x1vMEesRtkta,1
1519,spotify:track:7hwdvYATQsMpKXg0asHEZq,1
1520,spotify:track:7FRfYOql61DGDp9VPPe2qA,2
1521,spotify:track:1Qq7Tq8zZHuelGv9LQE2Yy,1
1522,spotify:track:55loC3HUNHhEGnpZf65Kd8,1
1523,spotify:track:3wLCckFOrzdtH0azPbvuny,1
1524,spotify:track:4VuKGQiCzE5BdSdvp6Hjoh,1
1525,spotify:track:2JuasWPUodaUxf5nwNpciQ,1
1526,spotify:track:65QweyWLYg5kapDDE8teNn,1
1527,spotify:track:0fzCtVM9D5UEwiLqcY8Ouq,1
1528,spotify:track:1bhpBRCLsVg3p7BWARbaDS,1
1529,spotify:track:56SdV7Jen6LJzhE1jCZ5Ho,1
1530,spotify:track:6Wo5YxkdXgwzKQZbDg2r17,1
1531,spotify:track:529a37Mtl2uU0omBI1E2Df,2
1532,spotify:track:2qDD4yGnif21wEG0USx2oO,1
1533,spotify:track:5s7H2WdiY7pnEX3rc8jDOK,1
1534,spotify:track:6brgE8G5fJ4ufoJvwESbbD,1
1535,spotify:track:6LTgSMcLWecf5PZYvJ53Op,1
1536,spotify:track:4inPeJu6ratwTXL17LFrHj,1
1537,spotify:track:67j1T93RdeL1ca4mUb7ybE,1
1538,spotify:track:33AxY0QUitvte6JV6B6uLE,2
1539,spotify:track:1gGzdKJX35bqZLbfmXR3ql,2
1540,spotify:track:5UH7zxbQLgSRV8gwCssXRw,1
1541,spotify:track:73mseL1QMWuOVIrYwIFlPf,1
1542,spotify:track:6shF79BmasRYo0ktqAvmXz,2
1543,spotify:track:2rLAx6mTzaTYd0DborfvV0,2
1544,spotify:track:3K2YKboOTnzSokPEAZKjbX,1
1545,spotify:track:5mT8aQv538JCa51xF7K5RX,1
1546,spotify:track:5Lng6l6r1P4KjYVs7AoOpc,2
1547,spotify:track:6N6Oob92oCtPfc352iqYti,2
1548,spotify:track:4Dz0U7qR4GxIZAOGGEPuTf,3
1549,spotify:track:4yuuI10GgKD0sCpixBsKrJ,1
1550,spotify:track:1a8nzW9wIbqtkRvnEmUyHQ,1
1551,spotify:track:4CnbrGHXgPQhzH7aCsMAsY,1
1552,spotify:track:2kGossI5oCIluA8DojUfvH,1
1553,spotify:track:0R2xy4cVDKxCs8DNSFrqJu,1
1554,spotify:track:4rWQDpIsBpKoN69hR1xQBZ,1
1555,spotify:track:2itgUw0RkrEcqmMxtBzDM7,1
1556,spotify:track:00SzIFHBVTpRonBTHnHuok,1
1557,spotify:track:4JW0nXiWuqAdmXKToJQ8fK,1
1558,spotify:track:2olbrtU1G7bCy0eN1vZlqz,1
1559,spotify:track:2EoOZnxNgtmZaD8uUmz2nD,3
1560,spotify:track:2tJ6GOuddAFPUOuhHAoeaa,1
1561,spotify:track:3Rlo0bHgN16mKlkVG32ExG,2
1562,spotify:track:4gl4EmruNzBjHj901KWttO,1
1563,spotify:track:28FFOQWpMQHhX3jGVrAioO,1
1564,spotify:track:2bmbsHoHpViG6h0ZD74PAU,1
1565,spotify:track:1kJnWihfg679bEtqmMdlXF,1
1566,spotify:track:5GRd5mUL62ZI6fIZjuYgIF,1
1567,spotify:track:1C61CTTFNLa8OoYOZ04mKf,1
1568,spotify:track:2zQ1rlCpAx4bDjVSeKUPBk,1
1569,spotify:track:09QI2WlYjDYGz1om4cFoWH,1
1570,spotify:track:019TiSclvDqkX5hYD0PF0c,1
1571,spotify:track:4oCgWwn7fN0Z678rbE12tN,1
1572,spotify:track:7JbTSaDVr8JKEYQYoCKBSC,1
1573,spotify:track:2k99TEX8QX0fmPyWeshRBL,2
1574,spotify:track:10LRKv84Dg0r299lIFIXZM,2
1575,spotify:track:0J16sUbP1lsczlVh01MVzg,1
1576,spotify:track:34wpaUay7EK0DkfCXVj572,1
1577,spotify:track:1ww2WeuQpm6nyYwMaB9AVc,1
1578,spotify:track:4aNQuqbaVMd06PgHXKwngD,1
1579,spotify:track:6c4aUHaAJ93DBnpgk2TllA,1
1580,spotify:track:0ex6MXfS7bYSkpycsYMuQS,1
1581,spotify:track:2bdUkiK4p2wuaqzcBLm1zc,1
1582,spotify:track:3bMYu6JE6iIOZnUG6KQA6i,1
1583,spotify:track:1kGTAWNBOzq1Z2FdmRLHwe,1
1584,spotify:track:3vL5jZ9ghl8RBJtnwRetep,1
1585,spotify:track:3Z5VcwFQj3qMxK51qh7Rqu,2
1586,spotify:track:3ONnvqLGEwOhyhqqu37JfG,1
1587,spotify:track:19xib4GlYwuZHVU3OGwkpb,1
1588,spotify:track:1wlKw9NAWVWpx7OIAyg9EA,2
1589,spotify:track:4SL9UBNty4OvHdGryWtw7H,1
1590,spotify:track:2J9X59tYtqGMLTihpQauPn,1
1591,spotify:track:0wxR6vA8Je5JHiTsZSmG01,1
1592,spotify:track:5dkmKqrAhaRekbs6nLiJfa,1
1593,spotify:track:4MR9iW77LJoPPDjwAYbIZZ,2
1594,spotify:track:0jo08jjSXTmOcq9RlQGzzD,1
1595,spotify:track:5QX1pUgmU07QS8lhpSZ5aF,1
1596,spotify:track:6S83BaYysNQ1Y1UM7LX1Zj,1
1597,spotify:track:6dINlNtulP8Lcn0egncSUx,1
1598,spotify:track:3xOAzRgOEDn0zc4zPIBRsE,1
1599,spotify:track:44OxoDksTnkbNXW9OxiHgg,4
1600,spotify:track:2aGCCYWFaf9fHtVv9OxYBz,1
1601,spotify:track:3N7l5CVPqviOKAEnej89Mm,1
1602,spotify:track:3JmeraM35M67689GOFRIx0,1
1603,spotify:track:7xO4eCCMOLgrrAOXuja9MZ,2
1604,spotify:track:1zjKtFI8jJjK0cbrRDUro6,1
1605,spotify:track:7vD0aIB91VTdspHKAncvGR,1
1606,spotify:track:2QBAJHgXqUT59MDIS3PgUp,1
1607,spotify:track:1UIZd9Xwvuv7aoYHTC4irP,1
1608,spotify:track:0Qr4W4P7i87vYUtmeylcVj,1
1609,spotify:track:7c0UK3KR3wOMXIaMaHViT4,1
1610,spotify:track:3HECmBsq72XkKkj5bDeG1W,1
1611,spotify:track:2scbZoyVtV5wQVSsfE6A2R,1
1612,spotify:track:50qtzo7XUCP8JSgcpVcvHj,1
1613,spotify:track:5d6VSSZQ02fGmMnrc1lLUO,1
1614,spotify:track:5F3fHRb4zybdT51IlFGzYG,1
1615,spotify:track:3yTECFLX8VezVVI3AxdVrV,2
1616,spotify:track:4Ye972GQuXfs1RZgUhqzCy,1
1617,spotify:track:2CSUU7Jl8GaiJ37CaDTlyd,1
1618,spotify:track:7MNHiLT3BiG9o8JAkmAbom,1
1619,spotify:track:0sX9yvkLe1qEEhIB9RRUMr,1
1620,spotify:track:27Ol0Mb3vPswTd6j1S0gau,2
1621,spotify:track:73Gl46f1Lgd3jXOs1lceI4,1
1622,spotify:track:4hlCSHbPK0bC6BkxuNHCFd,1
1623,spotify:track:6HurXkcm2BRe8rZ04OFiZS,1
1624,spotify:track:2E7EVzgwxA6PtmBIXeaiV7,2
1625,spotify:track:2FlXAxjc3cTFxLt2NQLpFL,1
1626,spotify:track:7IG4jWuPh4Oc3hNrFeUYkm,1
1627,spotify:track:6Ix78wA087O4BD9MMTQWl2,1
1628,spotify:track:3dSqhK5X66inD4lxhftoJX,1
1629,spotify:track:1fGhsCxyrMdVUdDr04ZNJ5,1
1630,spotify:track:00rg0PI2odvZNMZoVqTBYN,1
1631,spotify:track:5RD0bTdLTvG6JjDdXqHT8u,1
1632,spotify:track:3l788hdILZbf6WybWxGm28,1
1633,spotify:track:2cytwug9bIKC1fIv6lCERP,1
1634,spotify:track:1msYmBW3Qmk4sfcrqGc3tu,1
1635,spotify:track:5xHqy0VDZEDSBdkecbfz0H,1
1636,spotify:track:6u8eyiJr99AkglMREloeRO,1
1637,spotify:track:78Wt0FJxTEJvoyymVbwkLu,1
1638,spotify:track:7DEmipMm28IFMSpPJQ0jKv,1
1639,spotify:track:7g5PaFlzJT0IEAribybFQF,1
1640,spotify:track:7IDAWTMKBNACCLatbTh6T4,1
1641,spotify:track:5NE4CrEagAGj6zJWJ0V9N7,1
1642,spotify:track:5HOArbCGGkEk3Y72bpLpUl,1
1643,spotify:track:5sKSgf4p72uPTCY5qBvJoE,1
1644,spotify:track:6gpai6xL08vD5mQ4fXTwxL,1
1645,spotify:track:0tUELgOuOJ3KCsYMDDsNvD,4
1646,spotify:track:0FdvM4iriIQaYLB6wRGYX2,1
1647,spotify:track:6qVwCCYIw48lvCahnrN9XP,1
1648,spotify:track:24lhf8AlmcGTfqXu1JTOSh,1
1649,spotify:track:01QJoLzpz8Z74gtirjqZmo,1
1650,spotify:track:78YJJJH55MSyk7547100sW,1
1651,spotify:track:32xoIdTjTA16YZUXTtHQO8,1
1652,spotify:track:4kMz4yjTpkvkx6P4bky6Mp,1
1653,spotify:track:2eYHTsjAMOxLF0fA1qZ7n5,1
1654,spotify:track:4t8UJvXY4l7wfWiBX6ZRtz,1
1655,spotify:track:0KhYJOx8HLA1ANTSaxU2KH,1
1656,spotify:track:4y15UP1z4IMjzyw1FZV3Km,4
1657,spotify:track:60ljZe5mGoBpQozJoKv6wt,1
1658,spotify:track:2ewbtB0DZhtkoFALbJhxxV,1
1659,spotify:track:1qD0VSqDxnHOxfIrWGF2j9,1
1660,spotify:track:3atdNUB7L0gxHXlibh1Q0e,1
1661,spotify:track:1P4NeCeT76MGWkgVV8uRxP,2
1662,spotify:track:0NunKYVfMOBsV0GqBHOG2Z,1
1663,spotify:track:24xTrbr2WP3a3F29rejG9k,1
1664,spotify:track:4aDM1KqC3CtcbTjNUrFRY2,1
1665,spotify:track:0KauTIoHJfHKMGQpEh9H9z,1
1666,spotify:track:4iJbLmYUz9EopgO0ebQsS6,1
1667,spotify:track:59fvOCb7nwRhFONnkhtHrv,1
1668,spotify:track:4Ga9JTnUnuI0Tm00ouOjvL,1
1669,spotify:track:4nnDr2vyxvKudkOH4CQv3K,1
1670,spotify:track:3KACrzfuugCn69sYOVy2B2,1
1671,spotify:track:1YPBoVFbqJxgDQ32NSv1tZ,1
1672,spotify:track:1Ytz6zegDXfIg9Ijg1dG0y,1
1673,spotify:track:7p58tSKtFGARyPOmjvv6wi,1
1674,spotify:track:16x4O6YrVAieeW0MbMmytH,1
1675,spotify:track:1xVGbbhPyjzMo8XAXep4G6,1
1676,spotify:track:1cPXhO1iZ41TAA5etC0f1R,1
1677,spotify:track:66oC6eVqCAtHmGoKMjHASn,1
1678,spotify:track:7vlYrGTS8W4Xaeub0gs1wN,1
1679,spotify:track:62V1WSTkoORwF4itvtWKYD,1
1680,spotify:track:0d5f6gzzW1Pgx9uJsLrSDP,1
1681,spotify:track:37f4ITSlgPX81ad2EvmVQr,1
1682,spotify:track:6lT26Dq7aEwOjXTZzkBjSO,1
1683,spotify:track:1qDrWA6lyx8cLECdZE7TV7,1
1684,spotify:track:4VySpxhRGy32u5zPCprzDn,1
1685,spotify:track:2c3sKqWYVJ0NsE3elgRhKH,1
1686,spotify:track:5UoUV0hl7XaO71Er2VtnFn,1
1687,spotify:track:7GK2KVYH8FrTC9zehmjVMd,1
1688,spotify:track:0Y2SrByf4G3kbq2nBEHQRn,1
1689,spotify:track:3MrWxJaD2AT0W9DjWF64Vm,1
1690,spotify:track:65wiJjPTfdsaUNg9DAGGll,3
1691,spotify:track:5KUUpftdyMnSZNOyO3qydy,1
1692,spotify:track:3ZXZ9RMsznqgyHnyq0K5FL,1
1693,spotify:track:1KCDsPKFISNM2YZFFAoI7s,1
1694,spotify:track:77CCfbJgFZvKYpL2GY6XN9,1
1695,spotify:track:25idmXJF6Z8GnFCT5PKgKL,1
1696,spotify:track:1Bqxj0aH5KewYHKUg1IdrF,1
1697,spotify:track:422lAAWQO9TqL1LxIPdhOn,1
1698,spotify:track:7xQAfvXzm3AkraOtGPWIZg,1
1699,spotify:track:59PYPDxTbqJpiGfyogPb5h,1
1700,spotify:track:3XHnaUAFX8PfNMW1hHC75N,1
1701,spotify:track:46eHxWRKmtYhUHPDRgclt6,1
1702,spotify:track:4eAwB5pnKFTmsgc3zWoYO0,1
1703,spotify:track:3IqHzcXy7IsYYND6lKwPAi,1
1704,spotify:track:2nBWxgSZ79w9l6t2rUg6pl,1
1705,spotify:track:4jURQLDdnZp6l3PsvxJaZk,1
1706,spotify:track:4ev6N5UAGRE6A0bRk0o7YQ,1
1707,spotify:track:5dqrgmHHBuUzwYKBXJuIm0,1
1708,spotify:track:14ZQDBi6dGhjMfvtAeyibI,1
1709,spotify:track:2ouOVzQTzSsLa2OH1Zxhvu,1
1710,spotify:track:6asIy22TZsh23uqFD7rMtA,1
1711,spotify:track:5SlHTXLWa0nvh8VtGgKlJB,1
1712,spotify:track:2RSUSq9143titBghWXdxT4,1
1713,spotify:track:0C4bx13JIMSWOAxd8TaoVq,1
1714,spotify:track:4MPTj8lMMvxLwT3EwuXFop,1
1715,spotify:track:6DyywdbmTzlmXBzG9ym7Rt,1
1716,spotify:track:55mJleti2WfWEFNFcBduhc,1
1717,spotify:track:6AioOohg4bQZFA4jIYQQ2r,1
1718,spotify:track:1ooBIqsmV1ocRldBZrvLPD,1
1719,spotify:track:2XU0oxnq2qxCpomAAuJY8K,1
1720,spotify:track:4Oyl6oYSNeeZZP0OAxPVaU,1
1721,spotify:track:1s9xuJxhYM0LdVqksjegcg,1
1722,spotify:track:3ns1Hn52RB28zGVHiFvz7W,1
1723,spotify:track:5j0oqJkeHoXjtPCgz9hMmd,1
1724,spotify:track:0fYVliAYKHuPmECRs1pbRf,1
1725,spotify:track:7lGKEWMXVWWTt3X71Bv44I,1
1726,spotify:track:4dASQiO1Eoo3RJvt74FtXB,1
1727,spotify:track:5HeKOKc4phmLn8e4I7EkzD,1
1728,spotify:track:45zvStEMsXp8z45OQRhWFJ,1
1729,spotify:track:4c7xQ7OsqL6W4RwEQmID7g,1
1730,spotify:track:47No93LxERvV6MtOAmQzHS,1
